berita,label
"Faktanya setelah ditelusuri, Pengacara Otto Hasibuan menepis kabar menahkodai tim kuasa hukum Prabowo Subianto-Sandiaga Uno dalam mengajukan gugatan ke Mahkamah Konstitusi (MK). Otto mengaku hingga saat ini belum berkomunikasi dengan Prabowo maupun Badan Pemenangan Nasional (BPN) Prabowo-Sandiaga.Pasalnya, menurut Otto, hingga saat ini ia belum pernah menerima surat kuasa untuk menjadi kuasa hukum Prabowo-Sandiaga.",1
Beredar sebuah akun WhatsApp mengatasnamakan Bank Rakyat Indonesia (BRI). Akun tersebut terlihat mengirimkan percakapan yang disertai sebuah tautan berisi instruksi dan formulir pengisian data pribadi.,1
"Sedulur agar berhati-hati terhadap modus penipuan melalui chat whatsapp yang mengatasnamakan Sekretaris Daerah Hary Agung Prabowo tentang adanya bantuan, hibah dan lain sebagainya.",1
Beredar sebuah pesan berantai WhatsApp yang mengeklaim bahwa pelanggaran lalu lintas dan juga surat tilang dari kepolisian dapat dikirim melalui pesan WhatsApp.,1
Beredar sebuah unggahan video yang menampilkan seorang anak menangis sambil digandeng seorang polisi. Unggahan tersebut mengeklaim bahwa anak yang menangis adalah korban penculikan yang berhasil ditolong polisi.,1
"Sedulur agar berhati-hati terhadap modus penipuan yang mengatasnamakan petugas PLN untuk melakukan penggantian ID Pelanggan dan memungut biaya dengan nominal tertentu,",1
Beredar sebuah unggahan media sosial berupa hasil tangkapan layar yang diklaim sebagai dokumen bukti bahwa Pfizer mendapat paten melacak orang yang sudah divaksinasi COVID-19.,1
"Dilansir dari cnbcindonesia.com, Kepala Biro Komunikasi dan Pelayanan Publik Kementerian Kesehatan (Kemenkes) dr. Siti Nadia Tarmizi menjelaskan bahwa program vaksinasi Covid-19 dosis keempat atau booster kedua gratis dan dilakukan secara bertahap. Dikutip dari website resmi Kementerian Kesehatan Indonesia, sejak 24 Januari 2023 Kemenkes mengeluarkan kebijakan pemberian booster kedua bagi masyarakat umum usia 18 tahun ke atas. Vaksin booster tersebut gratis bagi seluruh masyarakat Indonesia. Adapun untuk vaksinasi berbayar masih terus dikaji dan sifatnya vaksinasi pilihan. Kebijakan ini paling cepat akan diterapkan setelah masa transisi pandemi ke endemi berakhir.",1
Hati-hati ya Lur terhadap modus penipuan melalui chat Whatsapp yang menyampaikan informasi tentang Pemberian Donasi/Bantuan dari Pemkab Temanggung yang mengatasnamakan Bapak Sekda.,1
"Beredar sebuah informasi berisi daftar harga tiket laga sepak bola Indonesia vs Argentina yang akan digelar di Stadion Utama Gelora Bung Karno (GBK) pada 19 Juni 2023 mendatang. Informasi yang mengatasnamakan Persatuan Sepak Bola Seluruh Indonesia (PSSI) tersebut menuliskan harga termurah Rp1,3 juta dan paling mahal Rp5,3 juta.",1
Telah beredar sebuah postingan di facebook tentang Pengumuman KPU senyap-senyap.,1
Telah beredar postingan di media sosial yang menyajikan video yang berisi mengenai rekaman situasi di sebuah Masjid di daerah Tanah Abang. Dalam video tersebut dinarasikan bahwa Polisi menyerang para demonstran yang berada di dalam Masjid tersebut dengan cara menembakinya.,1
Beredar sebuah informasi di media sosial yang menyatakan bahwa prabowo subianto bersama rekan-rekannya kabur keluar negeri terkait kasus Hukum dan potensi kerusuhan pada tanggal 22 Mei 2019 nanti.,1
Beredar sebuah pesan WhatsApp yang mengatasnamakan Pemerintah Kabupaten Temanggung di mana pesan tersebut dibagikan kepada pengurus musala atau pengurus sarana ibadah dengan maksud memberikan donasi sejumlah dana untuk keperluan sarana ibadah.,1
Telah beredar sebuah postingan berupa foto anggota TNI yang memakai kaos kaki Brimob dan pasukan Brimob yang menyamar pakai pakaian TNI AL.,1
"Pada aksi 22 mei, beredar di media sosial foto-foto anggota polisi dengan mata sipit yang dituding sebagai polisi yang di impor atau bukan warga negara Indonesia. Foto dan narasi bernada provokatif ini viral dan banyak di share di media facebook, beredar juga tuduhan bahwa polisi-polisi tersebut didatangkan dari Cina",1
"Telah beredar di media sosial pesan yang berisi himbauan 6 point penting dari Kadiv humas Polri Irjen Pol. Mohammad Iqbal, S.I.K., M.H., sehubungan dengan kekhawatiran penyerangan massa akan hasil rekapitulasi suara pemilu Presiden dan Wakil Presiden periode 2019-2024.",1
Penjelasan :,1
"Beredar di sosial media mengenai hasil tangkapan layar kanal berita suara.com dengan judul ""Kwik sindir anak jokowi, pura-pura jual martabak tapi pegang proyek besar"".",1
"""Setidaknya terdapat lima postingan yang beredar luas semenjak aksi yang dimulai pada Selasa malam, ujar Plt Kepala Biro Humas Kementerian Kominfo Ferdinandus Setu, menyampaikan lima kabar hoaks tersebut, di Jakarta, Rabu (22/05/2019) pagi.",1
Beredar unggahan di media sosial Twitter yang mengeklaim bahwa sebuah penelitian di Eropa telah menemukan vaksin Covid-19 dapat menyebabkan kerusakan otak jangka panjang.,1
"Seperti viralnya sebuah postingan yang mengatakan warga Suku Badui di Banten siap bergerak ke Jakarta untuk ikut aksi 22 Mei. Bahkan, kehadiran Suku Baduy ini dengan Segala Ilmu Kanuragannya untuk membela kebenaran dan hancurkan rezim.",1
"Berdasar penelusuran dari Subdit Pengendalian Konten Internet Ditjen Aplikasi Informatika Kementerian Komunikasi dan Informatika, sebuah akun mengunggah surat tersebut dengan narasi “SPDP Prabowo Sebagai Tersangka Makar.”",1
Beredar postingan di media sosial facebook mengenai pesan yang berisi instruksi agar memonitor 29 orang yang mayoritas mendukung capres dan cawapres 02. Dalam postingan itu disebutkan intruksi berasal dari Dirjen Imigrasi cc BIN.,1
"Telah beredar luas di sejumlah platform media sosial berupa pesan berantai yang berisi isu adanya rombongan gangster telah berada di Samarinda dan membunuh 60 orang laki-laki dan perempuan. ""Ternyata tgl 22 Mei itu bukan hoax. Itu benar2 nyata. Sebab Rombongan gangster udah ada di samarinda dan udah membunuh 60 orang laki2 dan perempuan. Dan termasuk kakaknya teman saya udah jadi korbannya. aku harap tidak ada korban lagi selanjutnya. jika anda benar2 syg sama orang terdekat anda tolong sebarkan berita ini. Dan semoga kita slalu dilindungi dari marah bahaya oleh Allah SWT. Amin""",1
Beredar postingan di media sosial facebook mengenai postingan yang berisi Kivlan Zein bandar demo Prabowo mau melarikan diri ke Singapore. Untung team reserse Polri bergerak cepat.,1
"Tengah viral di kalangan netizen media sosial adanya postingan yang menyebutkan bahwa hasil  quick count terbaru BMKG Paslon 01 : 31,68 % sementara Paslon 02 : 68,33%.",1
"Jelang 22 Mei, beredar melalui pesan berantai whatsapp foto-foto yang diklaim sebagai santri Buntet Cirebon dengan jumlah 5000 santri bersiap berangkat ke Jakarta.",1
Gambar-gambar kedatangan kapal perang dari sejumlah negara di beberapa pelabuhan di Indonesia beredar di media sosial. Sebuah akun menarasikan bahwa kedatangan kapal-kapal perang itu untuk menghujani Indonesia dengan bom serta mengaitkan dengan gejolak pemilu 2019.,1
"Beredar video yang menarasikan ribuan warga Tasik jalan kaki menuju Jakarta untuk Aksi Kedaulatan Rakyat, 21-25 Mei di KPU RI.",1
Telah beredar postingan di media sosial Facebook sebuah foto masyarakat Baduy yang diiringi narasi suku Baduy luar Banten dengan segala ilmu kanuragannya siap bergerak ke Jakarta bela kebenaran dan hancurkan rezim.,1
Beredar foto Ma'ruf Amin yang dibagikan di media sosial sedang duduk.,1
"Telah beredar postingan di media sosial Facebook informasi tentang sejarah terbentuknya PKI yang dikutip dari naskah pidato Sekretaris Jenderal Komite Sentral PKI D.N Aidit yang dipublikasikan dalam brosur Menudju Indonesia Baru. Disitu tertulis, bahwa naskah pidato D.N Aidit itu untuk memperingati ulang tahun PKI ke-33 yang diucapkan pada malam tanggal 22 Mei 1953 di Gedung Kesenian Jakarta. Dalam postingan tersebut juga ditambahkan narasi mungkin sebagian orang Indonesia tidak ada yang tahu kalau tanggal 22 Mei itu merupakan HUT PKI yang bertepatan dengan pengumuman KPU Pusat.",1
"Telah beredar sebuah postingan yang berisi narasi ""Tidak ada alasan apapun lagi, kenapa harus ganti presiden? dari cina2 yang sudah masuk ke negeri kita tercinta ini sudah sangat-sangat jelas tujuannya! Ganti presiden? atau ingIn negeri Ini hancur dijajah cina2 yang sudah masuk di negeri kita tercinta ini?"".",1
Beredar di sosial media mengenai meninggalnya mantan Bupati Bandung Barat H. Abu Bakar.,1
"Telah beredar di media sosial platform Facebook, tentang bahaya radiasi pada ponsel dapat mengakibatkan kanker otak.",1
Beredar informasi yang menyatakan seorang warga negara Indonesia bernama Ahmad Sukarno memiliki mobil berlapis emas di London.,1
Beredar di media sosial twitter yang mengungkit gambar pria bermata satu dan dinarasikan tidak sesuai dengan konteks foto yang sesungguhnya untuk membangun premis pelintiran yang menyesatkan di warung Martabak Markobar anaknya Jokowi.,1
Beredar sebuah postingan di media sosial Facebook tentang kabar Angin Rancangan Anwar Ibrahim menggulingkan Perdana Menteri. Kabar angin hanya untuk mencetuskan ketegangan dalam hubungan saya dengan Dr Mahathir.,1
"Beredar unggahan facebook foto mark zuckerberg resmi menjual sebagian saham facebook pada pengusaha kaya alumni 212, serta mendukung facebook digunakan untuk menyebarkan dakwah dan aksi bela ulama",1
Beredar informasi di media sosial bahwa memanggil atau meneriakkan nama seseorang yang sedang tidur dapat menyebabkan kerusakan otak pada orang tersebut. Hal ini dikarenakan adrenalin yang melonjak dapat menyebabkan rasa takut dan panik yang menimbulkan kerusakan otak. Informasi ini disebut-sebut disebarkan oleh World Health Organization (WHO).,1
Beredar di media sosial Facebook postingan dengan menyertakan tautan dari morninginfo.club yang berjudul Pernah lihat tanaman ini? tanaman ini pembunuh manusia yang banyak tumbuh di Indonesia.,1
Telah beredar kabar di media sosial mengenai hamilnya sebanyak 16 orang gadis karena ulah seorang bocah lelaki yang berejakulasi di dalam kolam renang.,1
Beredar sebuah postingan di Instagram yang berisi sebuah foto pesan singkat promosi dari judi online yang dikaitkan dengan registrasi ulang. Postingan tersebut diiringi narasi tujuan regist ulang biar pemerintah sering kirim info togel kayak gini. Dalam 1 hari bisa sampai 5 sms tentang judi.,1
"Telah beredar postingan di media sosial Facebook unggahan foto anak kecil yang berdarah darah dan memegang tangan ibunya yang terputus, dalam narasi dijelaskan bocah ini selamat dari roketnya asad yang mengenai rumahnya, tapi sayang seluruh keluarganya dinyatakan meninggal.",1
Telah beredar sebuah foto yang berisi pemberitahuan bahwa telah terjadi penempelan stiker PKI pada mobil yang sedang terparkir dan akibat dari kejadian tersebut pemilik mobil dibawa ke kantor Polisi.,1
"Telah tersebar luas di berbagai media sosial seperti facebook dan grup whatsapp, tentang sebuah video pendek kecelakan lalu lintas di Singosari Kabupaten Malang.",1
Telah beredar pesan berantai dari Bank Indonesia yang berisi bahwa Stiker  di ATM Bisa merekam PIN.,1
"Beredar di media sosial sebuah cerita mengenai keajaiban tepung terigu. Cerita ini mengenai seorang veteran tentara Vietnam mengobati luka bakar dengan menggunakan sekantung tepung terigu. Selain itu, diceritakan pula bahwa di Vietnam, ada orang yang terbakar. Orang-orang lain panik dan ada yang melemparkan sekarung terigu ke tubuh orang tersebut untuk memadamkan api. Ternyata bukan hanya api yang padam, tetapi tubuh orang tersebut sama sekali tidak melepuh terkena api.",1
"Beredar pesan di Whatsapp yang berisi sebuah foto bagian tangan anak yang melenting pesan berantai tersebut isinya adalah info dari teman yang anaknya sekolah di JISc hati hati ya mamak mamak degan mainan jenis ini, stress ball ada yang tidak standar SNI tangannya anak teman lagi main stress ball dan pas dipencet ballnya pecah airnya ternyata mengandung zat kimia berbahaya dan tangan si anak melenting parah seperti di foto.",1
"Beredar postingan di sosial media Facebook sebuah akun yang mengunggah foto es krim berwarna hitam diatas foto tersebut ditambahkan sejarah es krim vanilla ”Nenek saya hidup sampai 102 tahun. Suatu hari dia cerita, awal 1900-an, es krim vanilla yang dimakannya warnanya masih asli hitam. Namun kemudian ketika dia mulai remaja, sekitar tahun 1912, ice cream vanilla yang ada berubah menjadi putih. Menurut dia, orang kulit putih tidak bisa mentolerir makanan yang lezat berwarna hitam. Jadi mulailah ditambahkan bahan pengawet"". Menurut meme tersebut es krim vanilla awalnya berwarna hitam namun orang orang kulit putih kemudian tersinggung dan akhirnya berwarna putih seperti kebanyakan es krim vanilla pada saat ini.",1
Beredar kabar yang menyebutkan Kementerian Dalam Negeri (Kemendagri) mengeluarkan rilis pers terkait pemekaran sejumlah daerah. Disebutkan bahwa terdapat daftar 57 calon kabupaten dan 8 calon provinsi yang akan dimekarkan.,1
"Di media sosial Facebook, tiba-tiba muncul akun Facebook atas nama Kapolda Bengkulu Brigjen Pol Supratman. Akun Facebook tersebut mulai memposting sejumlah foto kegiatan Kapolda Supratman sejak 16 Juni 2019. Akun tersebut hingga Kamis 20 Juni 2019 petang pukul 17.00 WIB telah memiliki sebanyak 1161 teman pengguna Facebook.",1
Beredar di media sosial sebuah gambar jantung dengan parasit yang tumbuh menempel. Gambar ini disertai narasi bahwa jantung ini merupakan jantung anak kecil yang meninggal setelah tertular parasit akibat tidur dan mencium anjing peliharaannya. Parasit tersebut menghalangi jantungnya dan anak tersebut meninggal di sebuah rumah sakit.,1
,1
"Beredar di media sosial tentang video percobaan menggunakan telur yang direndam di dalam gelas berisi Coca Cola dan Pepsi selama 24 jam. Setelah penutup dibuka, cangkang telur tersebut telah larut dan menyisakan sebuah “telur” elastis yang dapat dipilin. Tidak ada penjelasan yang diberikan oleh penyebar video selain tulisan “Cola+Pepsi+[]+24 hours= surprised”.",1
"Telah beredar sebuah Fanspage Facebook yang bernama ""Voting KPU Pusat"". Dalam Fanspage Tersebut berisi live polling yang mengatasnamakan KPU Pusat.",1
"Beredar sebuah surat di media sosial dengan kop dari Dewan Perwakilan Rakyat Republik Indonesia (DPR RI). Surat tersebut menyatakan bahwa berdasarkan hasil keputusan rapat DPR dan BKN, diputuskan bahwa honorer K2 umur 35 keatas akan diangkat menjadi PNS tanpa mengikuti tes. Keputusan ini disebut “Rekomend” dari “Mempan RB” kepada BKN Pusat.",1
"Beredar sebuah foto yang diklaim sebagai Profesor bernama Tokuda salah seorang ahli demokrasi di Jepang, dengan narasi yang menyebutkan tentang data kecurangan KPU dan mengklaim bahwa Prabowo adalah pemenang dari Pemilu Presiden Indonesia dengan perolehan suara 61% sedangkan Jokowi 38%",1
"Telah beredar sebuah postingan Yasushi Akimoto selaku Menteri Peridolaan akan membantu Prabowo untuk memenangkan sidang di MK dan menyumbang dana sebesar ¥48.000.000 kepada Paslon no 02  Selain itu,Yasushi Akimoto akan berangkat ke Indonesia dan akan berkunjung ke FX Sudirman Lt.4 di Jakarta dan akan mengikuti acara sidang tersebut di MK.",1
Beredar informasi di media sosial terkait undian berhadiah yang diselenggarakan oleh BPJS Ketenagakerjaan.pemenang undian akan mendapatkan dana bantuan sebesar $15.000 dari kantor ( BPJS ) Ketenagakerjaan INDONESIA melalui pengundian nomor WhatsApp.,1
Telah beredar sebuah selebaran surat pemberitahuan proses verifikasi dan validasi pemberian nomor induk pegawai CPNS di berbagai media sosial.,1
"Seperti sebuah artikel dari situs klikshare.info dan binpers.com yang diberi judul ""Awal Juli Tarif Dasar Listrik Kembali Naik?"" dan ""Tarif Dasar Listrik Naik Lagi Awal Juli 2019"".",1
Beredar di media sosial facebook tentang Perjalanan Boyolali Menuju Ke Kecamatan Junwangi Membutuhkan Waktu 3 Jam dari Teras ke Juwangi sangat sulit dan tak ada asal.,1
"Seorang pengguna media sosial Facebook membagikan sebuah link artikel mengenai kisah pernikahan SBY sebelum masuk Akabri dan disertai narasi ""Dibalik kesedihan SBY ditinggal bu Ani, apakah kesedihannya sama dgn ibu Ida (isteri pertama SBY) waktu ditinggal SBY demi karir militernya? Ini bocoran sejarah yg ditutup sekian puluh tahun... silahkan menilai dan ""ditelan"" sendiri saja....",1
"Plt. Kepala Biro Humas Setjen Kementerian Komunikasi dan Informatika, Ferdinandus Setu mengatakan, foto yang digunakan itu adalah Tony Blair, bukan Agent CIA Steven O’Brien atau siapapun seperti yang diklaim.",1
Beredar di media sosial foto dari sebuah batu yang tampak melayang di udara. Batu ini disebut sebagai batu tempat Nabi Muhammad duduk ketika melakukan Isra Mi’raj dan sampai sekarang masih melayang di udara.,1
Beredar sebuah pesan berantai di media sosial yang memberikan informasi bahwa ada pelajar kelas 4 SDN Kotakulon terkena virus Jerman melalui HP game online dan dirujuk ke Rumah Sakit Karangmenjangan.,1
Telah beredar sebuah postingan seorang wanita yang kakinya membengkak akibat menginjak Kitab Suci Alquran dan Dokter spesialis kulit tak pernah menemukan penyakit ini selama dalam ilmu kedokteran.,1
Beredar informasi di berbagai sosial media mengenai upaya oknum Polri di BIN untuk menjelekan TNI agar terlihat tidak netral pada Pemilu 2019. Dalam narasi yang beredar terdapat 2 TNI yang seakan menjadi tumbal untuk mewujudkan democrating policing.,1
Telah beredar informasi di media sosial yang berisi tentang penjualan kendaraan bermotor yang mengatasnamakan anggota Polri. Akun Facebook yang menggunakan nama salah satu Polwan yang bernama Yovita Riandhini tersebut berisi banyak postingan kendaraan bermotor dari jenis roda dua hingga roda empat dengan harga yang murah.,1
Beredar di media sosial sebuah foto pria asing berpose 2 jari. Pria ini diklaim sebagai Profesor Gabe Bin Abdulah yang berasal dari Amerika Latin. Profesor Gabe disebut kagum dengan pendukung Prabowo dikarenakan mereka tidak pernah menyerah dalam melawan kecurangan. Beliau juga siap membantu paslon 02 dengan memberikan dana US$ 2 juta untuk kepentingan paslon 02 dalam sidang MK tentang kecurangan paslon 01.,1
"Beredar sebuah artikel dari situs klikshare.info dan binpers.com dengan judul ""Awal Juli Tarif Dasar Listrik Kembali Naik?"" dan ""Tarif Dasar Listrik Naik Lagi Awal Juli 2019""",1
Beredar kabar terkait rombongan geng motor yang menuju ke daerah Muntilan pada broadcast whatsapp dan unggahan di media sosial.,1
"Beredar di media sosial sebuah foto dengan narasi tentang seorang peneliti asal Amerika bernama dr. Michael Abdul. Dr. Michael Abdul, seperti dikutip dari laman web election.com, menyayangkan sikap KPU yang memenangkan paslon 01 bukan 02. Dengan ini sama saja KPU mencederai amanat rakyat.",1
Beredar berita mengenai Anies mengeluarkan 9 poin keputusan Gubernur DKI. Salah satu isi dari 9 poin isi tersebut adalah memberikan tambahan penghasilan kepada gubernur dan wakil gubernur.,1
"Sebuah akun Facebook telah mengunggah dua foto berbeda dengan narasi paslon 01 telah mengajak seorang tukang kungfu ke Mahkamah Konstitusi (terkait sengketa Pilpres). Unggahan tersebut menjadi ramai diperbincangkan karena pengunggah sengaja menyamakan pria bertoga hitam dengan foto lainnya yang memperlihatkan soerang pria ""tukang kungfu"" diapit dua wanita.",1
Beredar informasi di media sosial yang diklaim sebagai penyebab Kanker Rahim ada empat yang menimbulkan Kanker Rahim.,1
Beredar kembali di media sosial terkait surat kontrak Gubernur DKI Jakarta yang menyatakan bahwa Anies Baswedan dan Sandiaga Uno siap memimpin DKI Jakarta dengan nilai-nilai Syariat Islam dan mendengarkan nasihat para Mufassir dan Ulama.,1
Pernyataan Polri terkait akan diadakannya patroli siber dengan melakukan pencegahan atau mitigasi terhadap akun-akun yang menyebarkan konten-konten hoax serta penelusuran dan pengawasan dan pemantauan terhadap Grup-Grup WA menuai respon beragam dari masyarakat. beredar isu bahwa semua percakapan Grup WA akan diawasi penuh oleh Kepolisian.,1
Beredar di media sosial laga pembuka sepak bola Indonesia liga 2 antara Persik Kediri vs PSPS Biak yang digelar di Stadion Brawijaya Kediri dipindah ke laga Persiba Balikpapan vs PSIM Jogjakarta dan akan digelar di Stadion Batakan Balikpapan.,1
Beredar informasi di media sosial melalui facebook tentang Suhu Di Kuwait Mencapai Rekor 62 Derajat Celsius.,1
Telah beredar sebuah postingan yang berisi bahwa Tito Karnavian sebagai otak pelaku pembunuhan berencana 600 orang anggota KPPS dengan cara menggunakan racun dan korban tidak boleh dilakukan autopsi dan melakukan ancaman hukuman 10 tahun kepada dokter yang melakukan autopsi.,1
Beredar sebuah video berdurasi 49 detik viral seorang siswi SMK bulukumba yang mencoba bunuh diri karena video asusila yang sempat viral.,1
"Portal m-detiknews.blogspot.com mulai disebarkan di media sosial. Beberapa akun sudah menyebarkan portal tersebut sebagai sumber informasi di media sosial. Di dalamnya, berisikan beragam artikel yang memperlihatkan portal tersebut bagian dari detik.com",1
Telah beredar sebuah postingan di media sosial facebook tentang Bobby Nasution Calon Sekjen PSSI mendampingi Komjen (Pol) M Iriawan.,1
"Seperti beredar sebuah foto di media sosial platform Facebook yang menarasikan, “Presiden Jokowi Kejar Target Bangun Tol untuk Pemilu”.",1
"Konten hoaks tersebut menarasikan bahwa, Tito sebagai otak pelaku pembunuhan berencana 600 orang anggota KPPS dengan cara menggunakan racun. Tidak hanya itu, dalam postingan itu juga menulis, korban tidak boleh dilakukan autopsi. Tito juga melakukan ancaman hukuman 10 tahun kepada dokter yang melakukan autopsi.",1
"Plt Kepala Biro Humas Setjen Kementerian Kominfo Ferdinandus Setu mengatakan, klaim tersebut didasarkan pada fakta bahwa, lokasi perusahaan induk keempat startup itu disebut-sebut berada di Singapura. Sementara mayoritas operasional dan aktivitas bisnisnya berada di Indonesia.",1
Beredar sebuah postingan yang berisi video detik-detik terjadinya longsor yang diklaim telah menimbun tenaga kerja dari China.,1
"Telah beredar di media sosial platform Facebook, tentang foto Presiden Jokowi kejar Target bangun Tol untuk pemilu.",1
Kabar tentang kitab suci Alquran yang dibakar oleh sekelompok orang di China menjadi viral di media sosial. Kabar itu pertama kali diketahui disebarkan oleh sebuah akun Facebook setelah mengunggah beberapa foto dengan narasi bahwa sejumlah Alquran telah dibakar China.,1
Beredar di media sosial Facebook tentang Megawati menyuap ketua KPU Arief Budiman 2 Triliun.,1
Diunggah dan dibagikan kembali sebuah informasi tentang penculikan anak yang diklaim terjadi di Desa Kranji Paciran Lamongan.,1
"Telah beredar modus penipuan yang dilakukan akun palsu melalui direct message Instagram yang mengatasnamakan ""LinkAja Indonesia""",1
"Beredar sebuah artikel di media online dengan judul ""Forum Umat Islam Bima Sebut Pura Sebagai Tempat Najis"".",1
Media sosial kembali dihebohkan dengan isu lama yang mengatakan Jembatan Soekarno-Hatta di Kota Malang Melengkung.,1
Telah Beredar informasi yang menyebutkan bahwa Universitas Indonesia (UI) menerima mahasiswa baru melalui jalur tanpa tes bagi hafiz qur’an.,1
Beredar sebuah gambar yang mengklaim sebagai sebaran informasi dari Lembaga Tes Masuk Perguruan Tinggi (LTMPT) berisi tentang kebijakan baru LTMPT dan RISTEKDIKTI tentang sistem blacklist dan penilaian UTBK menggunakan sistem IRT.,1
Beredar sebuah video di media sosial Facebook yang memperlihatkan Sekjen PDIP Hasto Kristiyanto sedang menangis tersedu-sedu di depan sejumlah wartawan. Pengunggah menambahkan narasi atas video itu dengan pertanyaan apakah Hasto menangis karena didatangi penyidik KPK dan ruang kerjanya akan digeledah. Sejumlah pengguna Facebook lain malah menghubung-hubungkan video tersebut dengan OTT KPK yang melibatkan Komisioner KPU Wahyu Setiawan.,1
"Telah beredar postingan video di media sosial yang memuat video bencana angin yang sangat besar di suatu pemukiman. Dinarasikan bahwa video adalah detik-detik terjadinya angin monsun yang menerjang Kota Parepare, Sulawesi Selatan. Video tersebut beredar pada tanggal 12 Januari 2020.",1
"Beredar di media sosial mengenai informasi open recruitment 2020 yang mengatasnamakan Pertamina. Informasi yang beredar, lowongan kerja tersebut akan ditutup pada tanggal 21 Januari 2020.",1
"Beredar melalui pesan berantai di media sosial WhatsApp terkait ""Promo Kupon Big Meal KFC"" dengan cara memforward pesan kepada 20 orang teman.",1
Beredar sebuah Informasi di media sosial bahwa pintu bendungan Jatiluhur telah dibuka karena tidak muat menahan air dan kemungkinan air akan sampai di bekasi pada tengah malam,1
Beredar informasi mengenai PT Taspen bagi-bagi deviden dan pemberian tambahan manfaat hari tua (THT) bagi pensiunan Pegawai Negeri Sipil (PNS),1
Diunggah sebuah foto-foto pada platform Twitter dengan narasi unggahan yang mengklaim bahwa foto tersebut bersumber dari pangkalan Ain Al-Asad Anbar pasca terjadinya serangan dan dijelaskan pula bahwa pangkalan tersebut benar-benar hancur.,1
"Beredar postingan di sosial media berisi video puting beliung yang terjadi di Ciniru,  Kuningan, Jawa Barat.",1
"Telah beredar video banjir bandang Tanggamus, Lampung di media sosial YouTube dengan judul video “Mengerikan, Di Tanggamus Lampung Banjir Bandang Dahsyat dan Longsor Sebabkan Jalan Putus” yang diunggah pada 11 Januari 2020 dan telah ditonton sebanyak 290 kali.",1
Telah beredar surat edaran yang berisi tentang daftar nama-nama yang dipanggil untuk mengikuti tes calon karyawan yang mengatasnamakan PT Bursa Efek Indonesia. Dalam surat tersebut tes akan dilaksanakan pada hari Senin - Selasa (13-14 Januari 2020),1
Jagat maya kembali dihebohkan oleh sebuah video yang memperlihatkan jebolnya sebuah tanggul laut. Salah satu akun Facebook dalam narasi unggahannya menjelaskan bahwa peristiwa tersebut terjadi di Kamal Muara.,1
"Beredar sebuah tangkapan layar di aplikasi Facebook, dalam tangkapan layar tersebut berisi pesan dari Sekretaris Provinsi Kaltim Rusmadi Wongso meminta nomor Whatsapp.",1
"Beredar postingan yang berisi artikel dengan judul “Setelah Dikomfirmasi, Jokowi Sebut China Hanya Mengejar Ikan yang Lari ke Indonesia Melalui Natuna, Jadi Bukan Mencuri”.",1
"Telah beredar pesan singkat yang tersebar mengatasnamakan PT. Pertamina (Persero), pesan tersebut berisikan sebuah pengumuman pemenang undian hadiah resmi dari kantor pusat PT. Pertamina (Persero), yaitu senilai uang 100 juta.",1
Telah beredar informasi di media sosial yang menyebutkan bahwa terdapat zona Megathrust di Selat Makassar yang dapat memicu gempa maha dahsyat pada wilayah Pulau Sulawesi. Dinarasikan skala gempa bisa sampai diatas 8 SR dan dapat menghasilkan Tsunami dengan ketinggian  10 meter lebih.,1
Telah beredar di media sosial Facebook tentang foto serdadu Amerika Serikat yang cedera dengan diiringi narasi hasil buruan singa Iran pada Serigala-serigala AS sebaiknya Trump pesan lebih banyak peti mati.,1
"Beredar di media sosial Instagram sebuah akun dari pelatih Persebaya Surabaya Aji Santoso, akun tersebut juga menggunakan foto profil Aji Santoso dan akun tersebut cukup intens mengunggah kiriman baru.",1
"Beredar screen capture sebuah pesan singkat pada platform WhatsApp (WA) yang mengatasnamakan Kadis Perikanan Pandeglang, Suaedi Kurdiatna yang seolah melakukan peminjaman uang kepada beberapa relasinya.",1
"Telah Beredar di media sosial facebook tentang Pemerintah Iran Hargai Kepala Donald Trump Rp 1,1 Triliun.",1
"Beredar postingan di media sosial yang berisi data penanganan banjir di Jakarta dari waktu ke waktu. Dari unggahan itu, banyak pengguna media sosial yang menyebutkan data tersebut merupakan bahan paparan dari Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan (Menko PMK) dalam Rakor Menteri terkait penanganan banjir pada 7 Januari 2020.",1
Beredar informasi di media sosial Facebook tentang pasangan asal Australia yang memesan anggur menggunakan drone akibat terjebak virus Corona di sebuah kapal pesiar.,1
"Beredar postingan di media sosial yang menyebutkan adanya satu virus baru yang sangat berbahaya dan memiliki gejala yang sama dengan virus Corona, yakni virus Zika. Informasi tersebut juga ditambahkan dengan narasi yang menghebohkan, karena menyebut virus tersebut sudah masuk di beberapa daerah di Indonesia.",1
"Beredar postingan di media sosial sebuah video amatir tentang terjangan angin puting beliung. Postingan video tersebut disertai keterangan bahwa terjangan angin kencang itu diklaim terjadi di Madiun, Jawa Timur.",1
Beredar sebuah video yang diklaim bahwa video itu memperlihatkan sejumlah orang dari China melarikan diri ke Vietnam untuk menghindari virus Corona.,1
"Beredar sebuah informasi melalui pesan Whatsapp yang menyebutkan adanya seorang pasien terpapar virus corona di RSUD Bulukumba, Kabupaten Bulukumba Provinsi Sulawesi Selatan. Dalam pesan itu disebutkan pasien tersebut baru saja tiba dari Malaysia.",1
