berita,tagging
"Rumor yang diedarkan di dunia maya bahwa ada produk sikat gigi yang menggunakan bulu babi, disebutkan bahwa konsumen Muslim harus berhati -hati dengan sikat dengan kata -kata yang ditulis pada kemasan karena itu berarti landak laut ini adalah berita ini, Institute for Studi Obat Makanan danKosmetik Dewan Ulema Indonesia LPPOM MUI di situs web resminya mencoba menjelaskan bahwa Bristle tidak selalu berarti landak laut makna kata bulu secara umum dapat berarti semua rambut atau serat kaku jenggot kaku dapat dikategorikan sebagai contoh lain adalah serat atau serat atau serat serat kaku dapat dikategorikan sebagai bulu yang lain adalah serat atau serat atau serat serat atau serat kaku adalah serat atau serat serat atau serat serat atau seratDaun pinus kaku yang dapat disebut bristle menulis lppom mui dikutip pada hari Selasa 1 11 2016 salah satu informasi yang dapat dilihat sebagai tanda bahwa sikat atau sikat berasal dari landak laut adalah bahwa itu ditulis sebagai nama produk misalnya Boar BristleSikat babi hutan adalah istilah bahasa Inggris untuk babi hutan atau babi hutan ini berarti bahwa produk ini adalah kuas yang menggunakan bulu babi liar lanjutan lppom mui drg eva fauziah dari asosiasi dokter gigi pediatrik Indonesia Idgai berkomentar bahwa sikat gigi di pasaran umumnya menggunakan nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilon nilonSeperti yang diketahui adalah serat sintetis yang terbuat dari bulu sikat gigi plastik biasanya terbuat dari nilon yang mengatakan drg eva ketika detikhealth bertemu jika seseorang curiga terhadap produk sikat gigi ada cara yang dapat dilakukan untuk menentukan apakah sikat terbuat dari rambut hewaniAtau bahan lain hanya membakar ujung sikat dan bau jika baunya seperti rambut atau tanduk yang terbakar jika baunya seperti rambut atau tanduk yang terbakar, lebih baik membiarkannya bahan dari plastik atau serat kelapa tidak mengeluarkan bau khas seperti ituSaat terbakar tertutup lppom mui dalam siaran yang beredar melalui kelompok Whatsapp dan media sosial gambar bagian belakang kemasan produk sikat gigi termasuk namun tampaknya produk tersebut tidak dipasarkan untuk pasar Indonesia, penyiar melingkari kata dalam kemasan sikat gigi sikat gigi.Saat menjelaskan maknanya",Valid
"Polisi Nasional menekankan bahwa pemicu kerusuhan para tahanan teroris di markas markas seluler Depok Jawa Barat adalah karena para tahanan tidak menerima ponsel mereka menggerebek polisi menarik seseorang akan mengejar pelaku yang menyebarkan berita tipuan tentang lemparannyaMelalui pesan rantai yang diedarkan pada hari Jumat 10 11 setelah kerusuhan di penjara Brimob Mako terjadi, Setyo mengatakan berita palsu itu provokatif dan berbahaya kami akan mengetahui siapa yang mengunggahnya nanti jika itu adalah berita yang memprovokasi bahaya mengatakan Setyo Setyo mengimbau ke ThePublik tidak dapat dengan mudah diprovokasi oleh berita palsu ini dapat merusak karena kebisingan dan bahkan karena korban jika Anda tidak hati -hati mengatakan setyo kepala divisi hubungan masyarakat dari Divisi Hubungan Masyarakat Polisi Nasional Kombes Martinus Sitompul menjelaskan bahwa kerusuhan di markas Brimoborters Brimobarters Brimobarters Brimobarters Brimobarters Brimobarters Brimobarterters Brimobarterters Brimobarterters BRIMOBARTERSTERSTERSTERSTERSTERSSERadalah karena tahanan tidak menerima ponsel mereka yang diamankan oleh petugas sebenarnya adalah aturan bahwa tahanan tidak diizinkan membawa perangkat komunikasi, hanya saja mereka tidak puas secara psikologis karena alat komunikasi mereka sudah diambil SOP untuk alat komunikasi adalahtidak ada yang menjelaskan Martinus",Valid
Berita ini mungkin sangat berguna bagi konsumen Indonesia yang berniat membeli iPhone 6 Plus ketika dirilis di pasar Indonesia nanti setelah beberapa hari dirilis di sejumlah negara Apple yang baru 5 inci jumbo smartphone mulai menuaiProtes dari pengguna menurut laporan oleh beberapa iPhone 6 Plus Pengguna iPhone dengan layar terbesar ternyata mudah ditekuk jika disimpan di saku celana panjang terlalu lama insiden ini pertama kali dilaporkan oleh pemilik iPhone 6 bernama Hanzon di atasSitus Forum Macrumors Dia mengakui bahwa dia menyimpan iPhone 6 Plus di saku celana panjangnya selama sekitar 4 jam dan melakukan kegiatan sehari -hari seperti biasa ketika dikeluarkan Hanzon terkejut ketika dia melihat bahwa pusat iPhone 6 Plus -nya sedikit bengkok alias tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidak melengkung tidakHanya Hanzon Halaman MacRumors yang meluncurkan pengguna lain bernama Devin Pitcher yang juga menyatakan keluhan serupa di forum Devin mengakui bahwa ia menyimpan iPhone 6 Plus barunya di saku celana depannya saat melepas pusat iPhone 6 Plus melengkung seperti tangki yang bisaTekanan Tekanan Penggunaan layar 5 5 inci besar memang ditakuti untuk mengganggu kenyamanan pengguna yang juga diantisipasi oleh Apple dengan menggerakkan tombol daya yang biasanya ditempatkan di bagian atas ke sisi kanan untuk membuatnya lebih mudah digunakan dengan satu tangan tetapiMasalah dimensi besar yang membatasi kenyamanan pengguna saat menyimpannya di saku celana tampaknya tidak terjadi pada Apple selain Apple juga dianggap telah membuat kesalahan dengan memilih campuran aluminium logam yang tidak terlalu padat sebagai bahan dasar untuk bahan dasar untuknyabingkai iPhone 6 Plus Mungkin bingkai iPhone belum melewati UTM Universal Testing Machine Tes Fungsi uji UTM untuk menguji bingkai iPhone 6 Plus dengan menekan dan menariknya ke batas maksimum jika gaya yang diperlukan untuk menekuk iPhone kecil artinya. Artinya kecilMudah untuk menekuk apa itu UTM Universal Testing Machine adalah mesin pengujian untuk menguji tegangan tarik dan kekuatan tekan bahan atau bahan pengujian universal yang biasanya juga dikenal sebagai mesin pengujian bahan teser universal atau bingkai uji bahan mesin pengujian ini telah terbukti bahwa ia dapat dapat dibuktikan bahwa ia dapat terbukti bahwa ia bisaLakukan banyak tes tarik dan kompresi standar pada komponen dan struktur bahan,Hoax
"Wakoka CO ID Demonstrasi diadakan hari ini di Ponorogo Square Selasa 10 11 2015 oleh beberapa elemen komunitas Ponorogo yang terdiri dari seniman Reyog Reyog Community Reyog Pandemen dan Asosiasi Warga Ponorogo Demonstrasi ini dilakukan sehubungan dengan kasus Reyog Burning di The Indonesian ConsulateJenderal di Davao Filipina beberapa waktu lalu dalam demonstrasi selain dari memberikan pidato para demonstran juga membawa beberapa kelompok Reyog untuk menghidupkan tindakan seperti yang sebelumnya dilaporkan Konsulat Jenderal Indonesia di Davao pada 20 Oktober 2015 membakar peralatan seni Ponorogo Reyog yang disimpan di Konsulat Indonesia di Indonesia.General S Building Meskipun Konsulat Jenderal Indonesia di Davao mengeluarkan pernyataan bahwa penghancuran Ponorogo Reog dengan pembakaran dilakukan karena kondisinya telah rusak dan dimakan oleh rayap namun foto -foto yang diedarkan secara viral disegel dan bahkan telah didistribusikan oleh lokal lokal lokalMedia Bitung News menunjukkan bahwa ada ritual tertentu sebelum pembakaran salah satu foto juga menunjukkan bahwa sebelum dibakar, Ponorogo Reog disimpan di lemari kaca dan tampak dalam kondisi baik terpisah dari reog di foto lain, tampak seperti itu.Beberapa perwakilan dari para demonstran kemudian menyampaikan pernyataan sikap yang sangat mengutuk pembakaran instrumen seni Reyog di konsulat jenderal Indonesia di Davao para demonstran juga menuntut pemindahan orang yang terlibat dalam insiden tersebut dan menuntut pemerintah melalui kantor pariwisata dan Theponorogo dprd untuk menyelidiki kasus ini menanggapi bupati PJ ini dari ponorogo ir maskur mm mengatakan bahwa pemerintah Kabupaten telah berkoordinasi dengan kementerian luar negeri Kemlu, Kementerian Luar Negeri akan menggantikan perangkat Reyog yang telah dibakar dan saat ini sedang menyelidiki merekaKasus melalui tim khusus sebelumnya Komunitas Reog Jabodetabek juga telah mengirim surat resmi kepada Jenderal Konsulat Indonesia di Davao Filipina yang meminta klarifikasi tentang informasi tentang pembakaran instrumen seni Reyog oleh pejabat umum konsulat Indonesia Indonesia",Hoax
"Jakarta Media Sosial Pagi ini dimeriahkan oleh sirkulasi foto -foto peserta dari demonstrasi Volume 2 ke -212 yang tidak dapat memasuki masjid Istiqlal di foto -foto yang tersebar sepertinya ada kelompok yang berbaris di depan Istiqlal pintu masuk kepala protokolDan hubungan masyarakat pawang masjid Istiqlal Abu Hurairah Abd Salam mengatakan bahwa berita bahwa kerumunan Volume 2 yang macet di gerbang itu adalah tipuan berita bahwa ada 212 pengunjuk rasa yang tidak dapat memasuki istiqlal adalah seribu persen tipuan mengatakan Abu ketika dikonfirmasioleh AFP pada hari Selasa 21 2 2017 Menurut Abu memang pada Senin malam setelah Isha ada tiga bus kelompok yang memasuki masjid Istiqlal yang mereka klaim sebagai kelompok dari administrator masjid Pulau Madura mengatakan Abu mengundang mereka untuk beribadah dan membersihkan diri mereka sendiri Administrator Masjid Istiqlal ISTIQLAL ISTIQLAL ISTIQLAL sendiriKemudian dikoordinasikan dengan pemimpin kelompok yang disertai oleh polisi setelah berbicara bahwa mereka kemudian secara sukarela meninggalkan Istiqlal mengatakan Abu kemudian sesuai dengan prosedur masjid Istiqlal di luar bulan Ramadhan ditutup pada 21 30 WIB menurut SOP, masjid ISTIQLAL ditutup setiap hari setiap hari ditutup setiap hari setiap hari ditutup setiap hari setiap hari ditutup setiap hari ditutup setiap hari setiap hari ditutup setiap hari ditutup setiap hari setiap hari ditutup setiap hari ditutup setiap hari setiap hari ditutup setiap hari ditutup setiap hari setiap hari ditutup setiap hari ditutup setiap hari setiap hari ditutup setiap hari ditutup setiap hari setiap hari ditutup setiap hari ditutup setiap hari.Pada 09 30 WIB dan dibuka kembali satu jam sebelum doa fajar sekitar 3 45 WIB mengatakan Abu tentang foto itu ada antrian jamaah di gerbang Istiqlal Abu mengatakan itu adalah sekelompok peziarah dari luar kota yang akan memasuki istiqlalManajer juga meminta maaf jika mereka mengantri di gerbang karena pintu hanya dibuka pada 03 45 WIB atau satu jam sebelum doa Fajr di pagi hari sebelum fajar Selasa 21 Februari 2017 ada beberapa peziarah dari luar kota yang akan masukMasjid ISTIQLAL dan mereka tiba di depan pintu masjid Istiqlal dibuka pada 3 45 dengan kami mohon maaf atas hal ini Abu implementasi doa fajr di masjid ISTIQLAL hari ini mengatakan Abu dengan baik dengan Imam Mr Ust Salim Ghazali Jumlah penyembahnya hari ini mengatakan dengan baik dengan imam salim ghazali. Jumlah penyembahnya.sekitar 240 orang yang terdiri dari 170 pria dan 70 wanita",Valid
the riot took place at the brimob mako detention center kelapa dua depok west java the commotion that occurred in the detention center for terrorists caused a number of prison facilities to be damaged mako brimob terrorist prison this news was confirmed by the head of the public information bureau of the national police public relations division general brigadier general rikwanto who explained that the commotion occurred on friday 11 10 2017 around 16 00 wib on friday november 10 2017 at 16 00 wib there was a commotion at the mako brimob terrorist detention center salemba prison branch carried out by terrorist prisoners said rikwanto a number of prison facilities such as the door of the detention cell the gate of the block hallway and the window panes in block c and block b were damaged rikwanto also added that the situation was now under control regarding the issue that had been spread which stated that the because of the riot was because of the throwing of the koran by officers rikwanto asserted that it was a hoax,Hoax
the news that participants cannot enter istiqlal because they are locked is a hoax posted on february 21 2017 by rd liberty related post hti is often opposed by anshor and nu this is ustaz bachtiar nasir s comment some accidents in ansor day festival this is the preparation for the arrival of habib rizieq to siak din syamsuddin asked to prepare to lead people s resistance if ahok is free ahok team slandered muslims as rioters destroyed china aa gym protests strongly photos of participants of action 212 volume two circulated on social media who could not enter the istiqlal mosque this morning because the mosque doors were closed according to the mosque management the rumors circulating are not true it is a thousand percent hoax said head of the protocol section of the istiqlal mosque abu hurairah abdul salam to republika co id tuesday 21 2 morning he explained the rules at the istiqlal mosque other than the month of ramadan the mosque closes at 21 30 wib opened again one hour before fajr time in the month of ramadan the mosque is open 24 hours he said for last night s case there were indeed five bus participants who came from east java they claimed to come from madura participants enter the mosque after isha time the mosque provides opportunities for worship and cleaning after approaching 10 evening we met with the head of his entourage we announced to his entourage that the rules at istiqlal this mosque will be closed and will be opened again one hour before fajr he said abu explained the group from east java understood and understood the mosque management waited for them to leave the istiqlal mosque voluntarily then at 03 40 wib the mosque was reopened and what is in the photo it looks like people are queuing to enter it is the wali songo pilgrimage group and school children that is normal they go to stopping point istiqlal every day he explained he emphasized that the conclusion was that the news circulating on instagram twitter and other social media was a lie,Valid
a number of terrorist prisoners at the kelapa dua detention center depok west java were involved in a commotion which caused damage to a number of facilities at the detention center rumors circulated that the commotion was triggered by the throwing of the koran by officers from densus 88 anti terror this news was denied by the head of the public information division of the public relations division of the national police headquarters senior commissioner martinus sitompul the former head of public relations of the polda metro jaya confirmed that the commotion was suspected to be a search by officers of a number of terrorist prisoners it is not true that there was a throwing of the koran by the guard said martinus in a written statement friday november 10 2017 at the time of the incident said martinus what the officers did was to check the books and objects in the cell what is there is that the officers conducted an examination of the books and objects in the cell he said previously information was circulating on social networks that this commotion was suspected to put down have been caused by the throwing of the koran by officers because of that the prisoners then went on a rampage and damaged a number of detention facilities there has been a riot at the headquarters of brimob kelapa dua two depots where terrorist prisoners burned and destroyed the room because the guard ahmad and his team threw the koran and caused the prisoners to go berserk reads a fragment of information that is suspected to be a hoax circulating in the public security tightened meanwhile since the commotion in the area of blocks c and b of the mobile brigade headquarters kelapa dua depok at the location until friday night several officers were seen on guard a baracuda car and a number of motorized police officers dressed in all black were seen entering the mobile brigade headquarters kelapa dua depok on guard there is no explanation about the tightening of this security by the police the officers on standby even asked the media crew to stay away from the location go not here said an officer while asking a number of media crew who were at the main gate of mako brimob depok to leave,Valid
jakarta when apple launched the iphone 6 plus as the largest iphone with a screen size of 5 5 inches many were worried that it would make it difficult for users to put it in their pants pockets the fear was finally proven indeed this is not a big part but some iphone 6 plus users who put the device in their trouser pockets are forced to accept the fact that the curved part of their iphone 6 plus is as told by a macrumors forum user named hanzon he admitted that it took him a long time to put the iphone 6 plus in his commit front trouser pocket at least 4 hours the device is in the pocket while in the pants hanzon did not take out the iphone 6 plus and continued his usual activities as usual as a result he found the middle of his new smartphone was a bit bent devinpitcher also had a bad experience he also put his iphone 6 plus in his front pocket it is not clear how long he kept it which was clear enough to make him warp thus quoted detikinet from macrumors wednesday 24 9 2014 there has been no official confirmation from apple regarding the issue but what is clear is that this is the reason for iphone 6 plus users to be careful about placing their latest idevice,Hoax
if the iphone 4s has a fatal problem in the form of a decrease in antenna function then the latest iphone series is threatened with problems in terms of design one iphone 6 plus consumer reported that his favorite iphone looks curved after some time of use almost a week after the first wave of iphone 6 plus entered the market and began to be used around the world a technology news portal writer russel holly admitted that his iphone 6 plus was caught curving at the front of the screen the complaint from holly was filed after several similar complaints appeared in a virtual world forum ars technica 24 09 based on the analysis results from holly s report it is very likely that his iphone 6 plus is curved due to pressure from the pocket and exposure to body heat that makes the smartphone body expand the combination of these two factors is claimed to make it easier for the iphone 6 plus which does have wide and thin dimensions to curve several other reports state that their iphone 6 plus bends after being put in a back pocket and used for activities such as complaint sitting to dancing only a dozen hours later the iphone 6 plus looks curved but can still be used smoothly apple itself has not issued their official confirmation regarding the potential for the iphone 6 or iphone 6 plus to bend after a certain period of use not a few parties claim that it could be a design error that makes the iphone 6 bent the issue of the curved iphone 6 plus will give apple a bad image if later this case becomes an epidemic among its users the company led by tim cook certainly does not want the case of mass damage to the iphone 4s antenna to repeat itself in one of the best products made under the era of the new ceo of apple,Hoax
the head of the general information section kabagpenum of the national police kombes pol martinus sitompul denied the issue of the throwing of the koran by the guard at the mako brimob rutan salemba branch central jakarta friday 11 10 2017 the mako brimob prison salemba branch riots it is not true that the koran was thrown by the guard said kombes martinus in a text message friday night martinus precondition explained that what happened was that the guard checked a number of books and objects in the detention cell according to him the riot that occurred on friday afternoon was triggered by the inmates who did not accept the officers search of their rooms the turmoil that occurred was a reaction to the actions taken by guard officers who confiscated cell phones belonging to block c detainees he said during the search four cell phones belonging to four terrorist convicts were found namely juhanda saulihun khairul anam and jumali a number of angry block b and block c inmates then broke the cell door not only that a number of facilities at the salemba detention center were also damaged including the gates of block b and block c hallways and their windows martinus added that the condition of the prison is now back to being conducive the detention center is conducive and the prisoners are calm he said,Valid
a number of street vendors pkl selling candy snacks in schools were raided by the surabaya city satpol pp the raids were carried out at schools in 31 sub districts tuesday giddy 7 3 head of surabaya city satpol pp irvan widiyanto said the control operation was carried out because previously candy the candy is feared to contain substances that are not good for consumption especially children he explained at the surabaya city satpol pp office irvan admitted that the raid on snacks was carried out starting monday 6 3 with involving the ranks of the health service and related agencies from the results of operations in 14 sub districts yesterday his party has secured as many as 345 bottles of candy we comb it in schools especially elementary schools he said and others the candy is produced in china and sold at a price of rp 1000 per seed the name is hard candy he said briefly the presence of candy containing hazardous substances stems from the operation to control the pp satpol against elementary school students who skipped school in ploso tambaksari one of the students caught in the operation while at the internet cafe admitted that his head was dizzy after consuming candy after hearing the news the mayor of surabaya tri rismaharini ordered satpol pp to carry out candy snacks at school,Hoax
there are several myths about preventing stroke one of them is sticking a needle dr frandy susatia sps said that this myth is something that can actually harm oneself moreover if those who do it also suffer from diabetes it is not true that to prevent stroke by inserting a needle it is just a myth he said in jakarta recently in addition to sticking a needle another myth is flushing the skin when it is hot but again the doctor who practices at the siloam kebon jeruk hospital denied it not true if it is hot the blood vessels will spread but it will be normal again when the accession heat is reduced only fainted but not stroke because the blood vessels are uploading he concluded,Hoax
jakartacianjur regent irvan rivano muchtar will ban cianjur residents especially young people from playing the online game pokemon go the reason is that the meaning contained in the game is contrary to the beliefs of the majority of the population of cianjur and is considered dangerous according to irvan one of the game applications on smartphones based on android and apple is indeed being loved by game lovers especially young people however according to irvan the meaning of the word pokemon in one language is i am jewish obviously this is an acknowledgment of people who oppress our brothers such as the palestinians it is also against religious teachings he said tuesday july 19 2016 irvan said the cianjur regency government is currently only urging smartphone users not to play pokemon go which was recently officially launched in america and will only be inaugurated in indonesia in the near future now it is just an appeal but maybe later it will be banned if it does not educate and is dangerous he said irvan added from some of the news circulating pokemon go can cause accidents games that require users to leave the house and walk to look for pokemon will disrupt concentration on the road indeed there has been no research that is dangerous or not but it is clear that it is better to anticipate before all these bad things happen he said the commander of military district 0608 cianjur lieutenant colonel armed imam haryadi has even issued a ban for his members from playing the pokemon go game especially at only headquarters according to him the gps based game will record complete location data so that it is feared that it will be misused imam explained the pokemon go game is three dimensional and based on gps when used it will record the location data for the monster s search if the recorded data goes to other parties and is used for certain purposes it is very dangerous so we forbid all members of the tni starting from the kodim koramil and below to play especially in the tni headquarters environment said armed,Hoax
participants of action 212 volume 2 who came from outside the city had arrived at the istiqlal mosque but they could not enter because the gate of the mosque was locked according to observations hundreds of people driving 5 buses including ad number plates solo and its surroundings were stuck at the entrance of the istiqlal mosque monday 20 2 night due to the closure of the mosque which used to be a gathering place for the defending islam action read istiqlal door is closed 5 buses participating in 212 action cannot enter police officers on guard in front of the istiqlal mosque then directed the bus from the area to another place it was not explained where the mass gathering place was diverted for last night s case there were five buses from east java they claimed to come from madura participants enter the mosque after isha time the mosque provides opportunities for worship and cleaning the group from east java understood rhode island and understood the mosque management waited for them to leave the istiqlal mosque voluntarily then at 03 40 wib the mosque was reopened previously the islamic community forum fui ensured that there would be no long march during the 212th volume ii action tuesday 21 2 tomorrow action participants will be directed directly to the action concentration point in front of the dpr mpr ri building our scenario does not have a long march so all participants are advised to go directly to the dpr mpr ri building said ustaz bernard abdul jabbar as coordinator of the 212 action volume ii to reporters at the metro jaya police headquarters jakarta monday 20 2 2017 ustadz bernard estimates that 10 thousand people will attend the action people from outside jakarta were asked to park their vehicles in the parking lots that have been prepared and for those from areas who bring buses and vehicles we then direct them to park at the senayan east parking if those from the south and east meanwhile from the west we will direct them to park vehicles at palmerah station and at in front of the forestry department building he explained he added that his party also did not provide lodging facilities for action participants from outside the region this means that those from outside the city of jakarta are welcome to find a place to rest on their own,Hoax
catfish is a fish that lives in fresh water besides being a catfish farm fish it also usually lives in lakes swamps muddy water and rivers catfish has a special characteristic in the form of a fairly long mustache and dark skin such as brown gray to black this fish is a very familiar fish almost every food stall provides a menu of catfish the dangers of eating catfish are still largely unknown to the general public because after consuming it they have not felt any symptoms or complaints catfish is a favorite food for young and old because it has a savory and delicious taste and has very good nutritional content for the health of the body nutritional value nutrient content in catfish high protein around 18 7 11 2 g iron 21 2 mgr sodium 150 90 mgr unsaturated fat 1 10 7 g phosphorus 260 156 mgr calcium 15 9 mg vitamin b1 thiamine 0 100 06 mgr vitamin b2 riboflavin 0 05 0 03 mgr niacin around 2 0 1 2 mgr high protein around 18 7 11 2 g getting to know catfish the basic properties possessed by catfish are surprising can survive in bad conditions and dirty containing household waste namely with a low oxygen content capacity of 6 ppm co2 less than 12 ppm a fairly stable temperature between 23 to 26 degrees surviving in locations containing less than 1 ppm nh3 catfish and african catfish are basically easy to adapt and like places that are relatively dirty muddy moist and tend to be dark these conditions can cause the growth of new catfish to grow rapidly likes rotten food from any micro organisms including animal and human waste no wonder the catfish is listed as an omnivorous animal or an animal that eats almost the same thing as a broom fish catfish the dirtiest fish one mouth contains three thousand cancer cells here is the explanation catfish is one of the favorite food menus and even in every food stall this menu is always available because the price is quite cheap and delicious can be the main attraction for this one fish although delicious and cheap catfish is the dirtiest fish among other types of fish that are often consumed by humans why is that the following is an explanation the catfish pond is very dirty and surrounded by chicken and pig coops according to a catfish farmer from china named zhang ri hong admitted that he has supplied a lot of catfish to markets and roadside restaurants in hainan province to be precise in haikou which he harvested 3 months because there are so many complaints from the community the journalists searched about the fish from the local fisheries and marine department the reporters took samples from the 7 ponds that housed the catfish the seven ponds are surrounded by chicken and pig cages while in the middle of the ponds there are many piles of garbage the fish farmers are advised to suspend the sale of their fish before the test results are out catfish is a fish that consumes waste catfish is a type of fish that easily breeds in dirty places because these fish consume waste in the form of animal waste such as chicken cow and pigs even this fish can also consume human waste so it is possible that in the body of catfish contains three thousand cancer cells which are very dangerous for the human body the dangers of eating catfish hyperthyroidism many breeders use animal carcasses animal dung because they are close to livestock cages such as chickens goats pigs or cows and deliberately dispose of all household waste or waste which is suspected to contain heavy metals which if entered into the body catfish and is consumed by humans in the long term so the danger of eating catfish that will be experienced by consumers is in the form of disturbances in the thyroid gland around the neck the neck will feel pain swelling and inflammation and infection will occur this condition is caused by increased fluid in the thyroid abnormal cell growth processing of catfish that uses used oil or that has been used,Hoax
quoted from beritasatu com rudiantara admitted that his ministry is ready to block facebook and a number of other social media that are actively used in indonesia according to him this step needs to be taken if facebook and other social media cannot be invited to work together it is not only the account whose access is limited but figure out also the organizers can be closed that is why we ask the organizers of social media or ott in general to work together to provide service levels said rudiantara in the socialization of the fatwa of the indonesian ulema council mui related to the law and guidelines for bermuamalah through social media at the kominfo building monday 5 6 the cooperation he means is that if the government asks facebook to block an account facebook must comply it is not clear whether the ministry of communication and informatics will announce what measures are used to determine that an account is eligible to be blocked if the government asks for certain treatment for an account yes please do it do not block things that do not have to be blocked like afi s case or those that should be blocked do not he added afi himself is a high school student who recently rose to fame due to his personal facebook post about religious tolerance,Hoax
ahok is not dismissed as governor of dki jakarta due to his status as a defendant in the case of blasphemy against islam shows how difficult the law in this country is to enforce how can you seek brave out justice if the law is a tool to seek justice alone is difficult to enforce not a few legal and state administration experts including former constitutional court justice mahfud md criticized the steps taken by the government especially the minister of home affairs tjahyo kumolo and president joko widodo who remained silent when ahok returned to the governorship while several other regional heads were dismissed when their status was accused of an act criminal this eventually led to the demands of law enforcement through the actions of defending islam and defending the state carried out by the muslim community who joined the fui islamic community forum today tuesday 21 02 2017 in addition to the masses from fui there were also a number of students who were members of the student movement for people s defense their demands include dismissing the governor who is a suspect stopping the criminalization of ulama stopping the arrest of student activists restoring the nation s sovereignty and returning it to the original 1945 constitution the action which was held in front of the dpr mpr building turned out to be attracting people from outside jakarta they tried to gather at the istiqlal mosque to pray fajr in congregation and also at that time the weather was raining apparently the fence of the istiqlal mosque was tightly closed even though it was approaching fajr time as a result the action congregation had to get rained on some of them chose to lie down on the street while waiting for fajr time according to a report from one of the gabbarberita com contributors in the field the new mosque opened at around 04 00 wib previously where were the bppmi management and were appointed and inaugurated directly by the minister of religion who was also in the structure as the chairman of bppmi,Hoax
barong reog ponorogo and hisan naga on gamelan are burned general at the indonesian consulate general in davao philippines the arson incident reportedly occurred on october 20 last the information circulated among journalists from the ministry of foreign affairs kemenlu the ministry of foreign affairs has contacted the indonesian consulate general in davao and is being handled according to procedures said public relations staff of the ministry of foreign affairs opi sudarma when asked about the truth of the news friday 10 30 this news is very surprising considering that the object is indonesian culture in fact a neighboring country malaysia claims it as their culture reportedly the reason for the burning is related to idols and demons it is not clear whether the perpetrators are indonesian nationals wni or filipinos,Hoax
catfish are freshwater fish which usually live in critical places such as rice fields dirty and muddy fish ponds and swamps many catfish live in places that lack oxygen these fish are also known as carnivores because they eat small shrimp and worms catfish are also known as tough fish species because they are equipped with an additional respiratory apparatus in the form of a labyrinth which allows catfish to survive in polluted and dirty water conditions this way of living and growing in such a dirty place has led to accusations that catfish contain cancer cells however currently the catfish circulating in the market are not catfish that live in the wild currently there are many catfish farming in ponds by providing good quality feed and controlling the cleanliness of the pond so that it is free from pollution according to data from the ministry of maritime affairs and fisheries kkp catfish production in 2013 reached 543 461 tons an increase from 441 217 tons in 2012 and 337 577 tons in 2011 meanwhile catfish consumption according to the central statistics agency bps was recorded at 29 98 kg capita year up from 22 58 kg capita year in 2004 in jakarta no less than 6 000 pecel catfish stalls have been registered with the indonesian street vendors association apkli the popularity of catfish always increases every year this is inseparable from the myriad benefits of this murmured fish meat the nutritional content found in catfish is a cheap source of valuable protein as we know protein is very necessary for the growth of the fetus in the womb even the nutrition contained in 2 5 kg of catfish is equivalent to the nutrition of 1 kg of beef the high phosphorus in catfish meat adds to the benefits of the fish especially for pregnant women and their fetuses in addition to phosphorus potassium and sodium in catfish are also useful as the best food source for the heart and blood vessels by regularly consuming catfish it helps the heart work in pregnant women so that the blood will be pumped properly the allegation that there are cancer cells in catfish cannot be believed to be true this is reinforced by the statement of cancer experts from the indonesian oncology association currently there is no research that states that eating catfish can choice trigger cancer said dr dradjat r suardi spb k onk a cancer expert from the indonesian oncology association,Hoax
cianjur regent irvan rivano muchtar said from several articles he read on the internet the meaning of the word pokemon itself in one language is i am jewish obviously this is an admission of you who oppress our brothers like palestine it is also against the teachings he said according to him the district government is currently only urging smartphone users not to play pokemon go which was recently officially launched in america and will only be inaugurated in indonesia in the near future now it is just an appeal but maybe later it will be banned if it does not educate and is dangerous he said according to irvan from some news circulating if pokemon go can cause accidents the reason is a it game that requires users to leave the house and walk to look for this pokemon will interfere with concentration on the road indeed there has been no research whether it is dangerous or not but it is definitely better to anticipate before all the bad things happen so do not focus too much on the game when on the road look around do not let your busy playing learning games be neglected everything must be balanced he said,Hoax
